KAN_CODE,CLS_NM_1,CLS_NM_2,CLS_NM_3,CLS_NM_4
07140402,디지털/가전,네트워크장비,랜카드,유선랜카드
07150101,디지털/가전,저장장치,스토리지,USB메모리
07150102,디지털/가전,저장장치,스토리지,HDD
07150103,디지털/가전,저장장치,스토리지,NAS
07150104,디지털/가전,저장장치,스토리지,SSD
07150105,디지털/가전,저장장치,스토리지,외장HDD
07150106,디지털/가전,저장장치,스토리지,외장SSD
07150201,디지털/가전,저장장치,ODD,CD/DVD콤보
07150202,디지털/가전,저장장치,ODD,CD-ROM
07150203,디지털/가전,저장장치,ODD,CD레코더
07150204,디지털/가전,저장장치,ODD,DVD-ROM
07150205,디지털/가전,저장장치,ODD,DVD레코더
07150206,디지털/가전,저장장치,ODD,블루레이
07150301,디지털/가전,저장장치,공미디어,CD미디어
07150302,디지털/가전,저장장치,공미디어,DVD미디어
07150303,디지털/가전,저장장치,공미디어,기타공미디어
07150304,디지털/가전,저장장치,공미디어,미디어보관함
07150305,디지털/가전,저장장치,공미디어,블루레이미디어
07150401,디지털/가전,저장장치,액세서리,저장장치액세서리
07159999,디지털/가전,저장장치,기타저장장치,기타저장장치
07169999,디지털/가전,소프트웨어,기타소프트웨어,기타소프트웨어
07170201,디지털/가전,노트북액세서리,노트북가방/케이스,노트북가방/케이스
07170301,디지털/가전,노트북액세서리,노트북받침대/쿨러,노트북받침대/쿨러
07170401,디지털/가전,노트북액세서리,노트북보안기,노트북보안기
07170501,디지털/가전,노트북액세서리,노트북보호필름,액정보호필름
07170502,디지털/가전,노트북액세서리,노트북보호필름,전신보호필름
07170601,디지털/가전,노트북액세서리,노트북어댑터,노트북어댑터
07170701,디지털/가전,노트북액세서리,노트북용배터리,노트북용배터리
07170801,디지털/가전,노트북액세서리,노트북키스킨,노트북키스킨
07179999,디지털/가전,노트북액세서리,기타노트북액세서리,기타노트북액세서리
07180101,디지털/가전,게임기/타이틀,PC게임,PC게임
07180201,디지털/가전,게임기/타이틀,가정용게임기,가정용게임기
07180301,디지털/가전,게임기/타이틀,게임기주변기기,가방/케이스
07180302,디지털/가전,게임기/타이틀,게임기주변기기,기타주변기기
07180303,디지털/가전,게임기/타이틀,게임기주변기기,보호필름/스킨
07180304,디지털/가전,게임기/타이틀,게임기주변기기,음향기기
07180305,디지털/가전,게임기/타이틀,게임기주변기기,조이스틱/컨트롤러
07180306,디지털/가전,게임기/타이틀,게임기주변기기,충전기기
07180401,디지털/가전,게임기/타이틀,게임타이틀,게임타이틀
07190101,디지털/가전,통신가전,휴대폰,KT
07190102,디지털/가전,통신가전,휴대폰,LG U+
07190103,디지털/가전,통신가전,휴대폰,MVNO
07190104,디지털/가전,통신가전,휴대폰,SKT
07190105,디지털/가전,통신가전,휴대폰,공기계/중고폰
07190106,디지털/가전,통신가전,휴대폰,선불폰
07190107,디지털/가전,통신가전,휴대폰,자급제폰
07190108,디지털/가전,통신가전,휴대폰,해외출시폰
07190201,디지털/가전,통신가전,전화기,무선전화기
07190202,디지털/가전,통신가전,전화기,스마트홈폰/패드
07190203,디지털/가전,통신가전,전화기,유무선전화기
07190204,디지털/가전,통신가전,전화기,유선전화기
07190301,디지털/가전,통신가전,스마트디바이스,스마트폰
07190302,디지털/가전,통신가전,스마트디바이스,태블릿PC
07190303,디지털/가전,통신가전,스마트디바이스,스마트워치
07190399,디지털/가전,통신가전,스마트디바이스,기타스마트디바이스
07190401,디지털/가전,통신가전,통신기기주변용품,통신기기용부품/소품
07190403,디지털/가전,통신가전,통신기기주변용품,통신기기용액세서리
07200101,디지털/가전,휴대폰액세서리,셀카봉/짐벌/렌즈,셀카봉
07200102,디지털/가전,휴대폰액세서리,셀카봉/짐벌/렌즈,짐벌
07200103,디지털/가전,휴대폰액세서리,셀카봉/짐벌/렌즈,휴대폰렌즈
07200201,디지털/가전,휴대폰액세서리,휴대폰배터리,보조배터리
07200202,디지털/가전,휴대폰액세서리,휴대폰배터리,전용배터리
07200301,디지털/가전,휴대폰액세서리,휴대폰충전기,충전기
07200302,디지털/가전,휴대폰액세서리,휴대폰충전기,젠더/케이블
07200401,디지털/가전,휴대폰액세서리,휴대폰케이스,가죽케이스
07200402,디지털/가전,휴대폰액세서리,휴대폰케이스,기타케이스
07200403,디지털/가전,휴대폰액세서리,휴대폰케이스,메탈케이스
07200404,디지털/가전,휴대폰액세서리,휴대폰케이스,실리콘케이스
07200405,디지털/가전,휴대폰액세서리,휴대폰케이스,플라스틱케이스
07200501,디지털/가전,휴대폰액세서리,웨어러블 디바이스,웨어러블 디바이스
07200601,디지털/가전,휴대폰액세서리,기타휴대폰액세서리,휴대폰보호필름
07200699,디지털/가전,휴대폰액세서리,기타휴대폰액세서리,기타휴대폰액세서리류
07210101,디지털/가전,영상가전,TV,LCDTV
07210102,디지털/가전,영상가전,TV,LEDTV
07210103,디지털/가전,영상가전,TV,OLEDTV
07210104,디지털/가전,영상가전,TV,PDPTV
07210105,디지털/가전,영상가전,TV,브라운관TV
07210106,디지털/가전,영상가전,TV,홈씨어터
07210107,디지털/가전,영상가전,TV,VTR
07210201,디지털/가전,영상가전,전자앨범,디지털액자
07210301,디지털/가전,영상가전,영상가전액세서리,TV셋톱박스
07210399,디지털/가전,영상가전,영상가전액세서리,기타영상가전액세서리
07210401,디지털/가전,영상가전,영상플레이어,DVD레코더
07210402,디지털/가전,영상가전,영상플레이어,DVD콤보
07210403,디지털/가전,영상가전,영상플레이어,DVD플레이어
07210404,디지털/가전,영상가전,영상플레이어,블루레이플레이어
07210405,디지털/가전,영상가전,영상플레이어,포터블DVD
07210406,디지털/가전,영상가전,영상플레이어,Divx플레이어
07210407,디지털/가전,영상가전,영상플레이어,DVR
07210501,디지털/가전,영상가전,프로젝터,DLP
07210502,디지털/가전,영상가전,프로젝터,LCD
07210503,디지털/가전,영상가전,프로젝터,LCoS/기타
07210601,디지털/가전,영상가전,프로젝터주변기기,프로젝터램프
07210602,디지털/가전,영상가전,프로젝터주변기기,프로젝터스크린
07210699,디지털/가전,영상가전,프로젝터주변기기,기타프로젝터주변기기
07219999,디지털/가전,영상가전,기타영상가전,기타영상가전
07220101,디지털/가전,음향가전,라디오,라디오
07220201,디지털/가전,음향가전,리시버/앰프,리시버/앰프
07220501,디지털/가전,음향가전,오디오,분리형오디오
07220502,디지털/가전,음향가전,오디오,일체형오디오
07220503,디지털/가전,음향가전,오디오,휴대폰도킹스피커/오디오
07220599,디지털/가전,음향가전,오디오,기타오디오/오디오관련용품
07220601,디지털/가전,음향가전,CD/MD 플레이어,CD플레이어
07220602,디지털/가전,음향가전,CD/MD 플레이어,MD플레이어
07220801,디지털/가전,음향가전,MP3/PMP,MP3
07220802,디지털/가전,음향가전,MP3/PMP,PMP
07221002,디지털/가전,음향가전,MP3/PMP액세서리,배터리
07221003,디지털/가전,음향가전,MP3/PMP액세서리,보호필름
07221004,디지털/가전,음향가전,MP3/PMP액세서리,충전기
07221005,디지털/가전,음향가전,MP3/PMP액세서리,케이스
07221099,디지털/가전,음향가전,MP3/PMP액세서리,기타 MP3/PMP액세서리
07221101,디지털/가전,음향가전,PC스피커,2.1채널
07221102,디지털/가전,음향가전,PC스피커,2채널
07221103,디지털/가전,음향가전,PC스피커,5.1채널
07221301,디지털/가전,음향가전,스피커,블루투스스피커
07221302,디지털/가전,음향가전,스피커,스피커단품
07221303,디지털/가전,음향가전,스피커,스피커세트
07221304,디지털/가전,음향가전,스피커,휴대용스피커
07221401,디지털/가전,음향가전,노래반주기/데크,노래반주기
07221402,디지털/가전,음향가전,노래반주기/데크,데크
07221501,디지털/가전,음향가전,턴테이블/튜너,턴테이블
07221502,디지털/가전,음향가전,턴테이블/튜너,튜너
07221701,디지털/가전,음향가전,이어폰/헤드폰,이어폰
07221702,디지털/가전,음향가전,이어폰/헤드폰,헤드폰
07221901,디지털/가전,음향가전,홈시어터,단일형홈시어터
07221902,디지털/가전,음향가전,홈시어터,사운드바시스템
07221903,디지털/가전,음향가전,홈시어터,조합형홈시어터
07222001,디지털/가전,음향가전,마이크,마이크주변기기
07222002,디지털/가전,음향가전,마이크,무선마이크
07222003,디지털/가전,음향가전,마이크,일반마이크
07222101,디지털/가전,음향가전,블루투스셋,블루투스동글
07222102,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋
07222103,디지털/가전,음향가전,블루투스셋,블루투스헤드셋
07222201,디지털/가전,음향가전,카세트플레이어,CD카세트
07222202,디지털/가전,음향가전,카세트플레이어,워크맨
07222203,디지털/가전,음향가전,카세트플레이어,일반카세트
07222204,디지털/가전,음향가전,카세트플레이어,카세트악세서리
07222299,디지털/가전,음향가전,카세트플레이어,기타카세트플레이어
07229999,디지털/가전,음향가전,기타음향가전,기타음향가전
07230101,디지털/가전,멀티미디어장비,PC헤드셋,PC헤드셋
07230202,디지털/가전,멀티미디어장비,사운드카드,내장형
07230203,디지털/가전,멀티미디어장비,사운드카드,레코딩장비
07230204,디지털/가전,멀티미디어장비,사운드카드,외장형
07230299,디지털/가전,멀티미디어장비,사운드카드,기타사운드카드용품
07230301,디지털/가전,멀티미디어장비,영상수신장비,DMB수신기
07230302,디지털/가전,멀티미디어장비,영상수신장비,TV카드
07230303,디지털/가전,멀티미디어장비,영상수신장비,안테나
07230304,디지털/가전,멀티미디어장비,영상수신장비,PC리모컨
07230401,디지털/가전,멀티미디어장비,영상편집카드,디코더
07230402,디지털/가전,멀티미디어장비,영상편집카드,방송보드
07230403,디지털/가전,멀티미디어장비,영상편집카드,엔코더
07230404,디지털/가전,멀티미디어장비,영상편집카드,영상편집
07230501,디지털/가전,멀티미디어장비,웹캠,웹캠
07240101,디지털/가전,학습기기,보이스레코더/어학학습기,보이스레코더
07240102,디지털/가전,학습기기,보이스레코더/어학학습기,어학학습기
07240201,디지털/가전,학습기기,전자사전/전자책,전자사전
07240202,디지털/가전,학습기기,전자사전/전자책,전자책
07240301,디지털/가전,학습기기,학습기기액세서리,보호필름/키스킨
07240302,디지털/가전,학습기기,학습기기액세서리,충전기/케이블
07240303,디지털/가전,학습기기,학습기기액세서리,케이스/파우치
07240401,디지털/가전,학습기기,학습보조기,학습보조기
07250101,디지털/가전,주방가전,냉장고,양문형냉장고
07250102,디지털/가전,주방가전,냉장고,업소용냉장고
07250103,디지털/가전,주방가전,냉장고,일반형냉장고
07250201,디지털/가전,주방가전,김치냉장고,뚜껑형
07250202,디지털/가전,주방가전,김치냉장고,서랍형
07250203,디지털/가전,주방가전,김치냉장고,스탠드형
07250204,디지털/가전,주방가전,김치냉장고,업소용
07250301,디지털/가전,주방가전,전용냉장고,반찬냉장고
07250302,디지털/가전,주방가전,전용냉장고,쇼케이스
07250303,디지털/가전,주방가전,전용냉장고,쌀냉장고
07250304,디지털/가전,주방가전,전용냉장고,육수냉장고
07250305,디지털/가전,주방가전,전용냉장고,화장품냉장고
07250306,디지털/가전,주방가전,전용냉장고,제빙기
07250307,디지털/가전,주방가전,전용냉장고,와인냉장고
